jd,ra_c,dec_c,tilename,limmag5,filter
2459503.322222222,21.176470588235293,81.42857142857142,T2888,20.44,L
2459503.323611111,235.10204081632654,25.714285714285623,T2102,20.44,L
2459503.325,233.61702127659575,29.999999999999915,T2197,20.44,L
2459503.326388889,19.45945945945946,47.14285714285708,T2489,20.44,L
2459503.327777778,338.61386138613864,-21.42857142857133,T0972,20.44,L
2459503.3291666666,225.0,68.57142857142854,T2815,20.44,L
2459503.3305555554,225.0,72.85714285714283,T2850,20.44,L
2459503.331944444,23.60655737704918,55.714285714285666,T2631,20.44,L
2459503.3333333335,240.0,85.71428571428571,T2910,20.44,L
2459503.3347222223,244.52830188679246,12.857142857142748,T1799,20.44,L
2459503.336111111,259.06542056074767,-8.571428571428456,T1265,20.44,L
2459503.3375,229.0909090909091,59.99999999999996,T2723,20.44,L
2459503.3388888887,274.45544554455444,-21.42857142857133,T0954,20.44,L
2459503.340277778,233.51351351351352,47.14285714285708,T2533,20.44,L
2459503.341666667,264.9056603773585,-12.857142857142748,T1160,20.44,L
2459503.3430555556,26.470588235294116,51.428571428571374,T2564,20.44,L
2459503.3444444444,230.4,77.14285714285712,T2878,20.44,L
2459503.345833333,298.72340425531917,-29.999999999999915,T0763,20.44,L
2459503.347222222,232.94117647058823,81.42857142857142,T2898,20.44,L
2459503.3486111113,260.0,-4.285714285714164,T1373,20.44,L
2459503.35,25.411764705882355,38.5714285714285,T2326,20.44,L
2459503.351388889,27.0,42.85714285714279,T2411,20.44,L
2459503.3527777777,249.23076923076923,17.14285714285704,T1905,20.44,L
2459503.3541666665,238.3783783783784,47.14285714285708,T2534,20.44,L
2459503.355555556,256.6666666666667,4.285714285714164,T1589,20.44,L
2459503.3569444446,21.386138613861387,21.42857142857133,T1943,20.44,L
2459503.3583333334,281.5841584158416,-21.42857142857133,T0956,20.44,L
2459503.359722222,36.0,68.57142857142854,T2794,20.44,L
2459503.361111111,28.0,34.28571428571421,T2237,20.44,L
2459503.3625,236.25,72.85714285714283,T2851,20.44,L
2459503.363888889,260.0,4.285714285714164,T1590,20.44,L
2459503.365277778,243.24324324324326,47.14285714285708,T2535,20.44,L
2459503.3666666667,266.6666666666667,-4.285714285714164,T1375,20.44,L
2459503.3680555555,16.666666666666668,4.285714285714164,T1517,20.44,L
2459503.3694444443,241.96721311475412,55.714285714285666,T2668,20.44,L
2459503.370833333,20.186915887850468,8.571428571428456,T1626,20.44,L
2459503.3722222224,37.05882352941176,51.428571428571374,T2566,20.44,L
2459503.373611111,263.33333333333337,4.285714285714164,T1591,20.44,L
2459503.375,13.333333333333334,-4.285714285714164,T1299,20.44,L
2459503.376388889,270.0,-4.285714285714164,T1376,20.44,L
2459503.3777777776,252.76595744680853,29.999999999999915,T2202,20.44,L
2459503.379166667,278.49056603773585,-12.857142857142748,T1164,20.44,L
2459503.3805555557,41.31147540983607,55.714285714285666,T2634,20.44,L
2459503.3819444445,42.35294117647059,81.42857142857142,T2889,20.44,L
2459503.3833333333,36.0,34.28571428571421,T2239,20.44,L
2459503.384722222,45.0,72.85714285714283,T2834,20.44,L
2459503.386111111,248.8235294117647,51.428571428571374,T2606,20.44,L
2459503.3875,252.0,42.85714285714279,T2461,20.44,L
2459503.388888889,352.6530612244898,-25.714285714285623,T0875,20.44,L
2459503.390277778,287.3076923076923,-17.14285714285704,T1061,20.44,L
2459503.3916666666,256.0,34.28571428571421,T2294,20.44,L
2459503.3930555554,247.5,72.85714285714283,T2852,20.44,L
2459503.394444444,38.297872340425535,29.999999999999915,T2146,20.44,L
2459503.3958333335,26.666666666666668,4.285714285714164,T1520,20.44,L
2459503.3972222223,40.0,85.71428571428571,T2905,20.44,L
2459503.398611111,30.2803738317757,8.571428571428456,T1629,20.44,L
2459503.4,256.5,42.85714285714279,T2462,20.44,L
2459503.4013888887,273.33333333333337,4.285714285714164,T1594,20.44,L
2459503.402777778,260.0,34.28571428571421,T2295,20.44,L
2459503.404166667,254.11764705882354,81.42857142857142,T2899,20.44,L
2459503.4055555556,272.5233644859813,8.571428571428456,T1701,20.44,L
2459503.4069444444,39.20792079207921,21.42857142857133,T1948,20.44,L
2459503.408333333,33.64485981308411,8.571428571428456,T1630,20.44,L
2459503.409722222,53.61702127659575,64.28571428571425,T2750,20.44,L
2459503.4111111113,308.57142857142856,-25.714285714285623,T0863,20.44,L
2459503.4125,54.0,68.57142857142854,T2796,20.44,L
2459503.413888889,33.333333333333336,4.285714285714164,T1522,20.44,L
2459503.4152777777,44.08163265306123,25.714285714285623,T2050,20.44,L
2459503.4166666665,42.772277227722775,21.42857142857133,T1949,20.44,L
2459503.418055556,270.8910891089109,21.42857142857133,T2013,20.44,L
2459503.4194444446,259.672131147541,55.714285714285666,T2671,20.44,L
2459503.4208333334,53.513513513513516,47.14285714285708,T2496,20.44,L
2459503.422222222,26.91588785046729,-8.571428571428456,T1196,20.44,L
2459503.423611111,36.66666666666667,4.285714285714164,T1523,20.44,L
2459503.425,266.8235294117647,38.5714285714285,T2383,20.44,L
2459503.426388889,295.47169811320754,-12.857142857142748,T1169,20.44,L
2459503.427777778,261.8181818181818,59.99999999999996,T2728,20.44,L
2459503.4291666667,283.33333333333337,4.285714285714164,T1597,20.44,L
2459503.4305555555,58.23529411764706,51.428571428571374,T2570,20.44,L
2459503.4319444443,61.276595744680854,64.28571428571425,T2751,20.44,L
2459503.433333333,282.61682242990656,8.571428571428456,T1704,20.44,L
2459503.4347222224,63.0,68.57142857142854,T2797,20.44,L
2459503.436111111,49.9009900990099,21.42857142857133,T1951,20.44,L
2459503.4375,53.61702127659575,29.999999999999915,T2150,20.44,L
2459503.438888889,56.0,34.28571428571421,T2244,20.44,L
2459503.4402777776,319.59183673469386,-25.714285714285623,T0866,20.44,L
2459503.441666667,290.6422018348624,0.0,T1491,20.44,L
2459503.4430555557,276.0,34.28571428571421,T2299,20.44,L
2459503.4444444445,279.18367346938777,25.714285714285623,T2114,20.44,L
2459503.4458333333,67.5,72.85714285714283,T2836,20.44,L
2459503.447222222,21.386138613861387,-21.42857142857133,T0883,20.44,L
2459503.448611111,275.29411764705884,38.5714285714285,T2385,20.44,L
2459503.45,274.5,42.85714285714279,T2466,20.44,L
2459503.451388889,63.0,42.85714285714279,T2419,20.44,L
2459503.452777778,279.5744680851064,29.999999999999915,T2209,20.44,L
2459503.4541666666,270.0,72.85714285714283,T2854,20.44,L
2459503.4555555554,317.2277227722772,-21.42857142857133,T0966,20.44,L
2459503.456944444,282.8571428571429,25.714285714285623,T2115,20.44,L
2459503.4583333335,285.1485148514852,21.42857142857133,T2017,20.44,L
2459503.4597222223,275.29411764705884,51.428571428571374,T2611,20.44,L
2459503.461111111,277.2972972972973,47.14285714285708,T2542,20.44,L
2459503.4625,279.0,42.85714285714279,T2467,20.44,L
2459503.4638888887,275.29411764705884,81.42857142857142,T2900,20.44,L
2459503.465277778,292.07547169811323,12.857142857142748,T1813,20.44,L
2459503.466666667,49.54128440366973,0.0,T1418,20.44,L
2459503.4680555556,277.3770491803279,55.714285714285666,T2674,20.44,L
2459503.4694444444,53.333333333333336,4.285714285714164,T1528,20.44,L
2459503.470833333,65.1063829787234,29.999999999999915,T2153,20.44,L
2459503.472222222,282.1621621621622,47.14285714285708,T2543,20.44,L
2459503.4736111113,57.19626168224299,8.571428571428456,T1637,20.44,L
2459503.475,74.11764705882352,51.428571428571374,T2573,20.44,L
2459503.476388889,66.12244897959184,25.714285714285623,T2056,20.44,L
2459503.4777777777,47.10280373831775,-8.571428571428456,T1202,20.44,L
2459503.4791666665,76.72131147540983,55.714285714285666,T2640,20.44,L
2459503.480555556,78.75,72.85714285714283,T2837,20.44,L
2459503.4819444446,281.25,72.85714285714283,T2855,20.44,L
2459503.4833333334,60.5607476635514,8.571428571428456,T1638,20.44,L
2459503.484722222,303.33333333333337,4.285714285714164,T1603,20.44,L
2459503.486111111,41.53846153846154,-17.14285714285704,T0990,20.44,L
2459503.4875,64.52830188679246,12.857142857142748,T1746,20.44,L
2459503.488888889,76.5,42.85714285714279,T2422,20.44,L
2459503.490277778,72.76595744680851,29.999999999999915,T2155,20.44,L
2459503.4916666667,79.41176470588235,51.428571428571374,T2574,20.44,L
2459503.4930555555,316.2616822429907,-8.571428571428456,T1282,20.44,L
2459503.4944444443,76.0,34.28571428571421,T2249,20.44,L
2459503.495833333,325.3846153846154,-17.14285714285704,T1072,20.44,L
2459503.4972222224,63.333333333333336,4.285714285714164,T1531,20.44,L
2459503.498611111,306.1682242990654,8.571428571428456,T1711,20.44,L
2459503.5,84.70588235294117,81.42857142857142,T2891,20.44,L
2459503.501388889,81.0,42.85714285714279,T2423,20.44,L
2459503.5027777776,291.1764705882353,51.428571428571374,T2614,20.44,L
2459503.504166667,288.0,68.57142857142854,T2822,20.44,L
2459503.5055555557,48.46153846153847,-17.14285714285704,T0992,20.44,L
2459503.5069444445,296.47058823529414,38.5714285714285,T2390,20.44,L
2459503.5083333333,291.06382978723406,64.28571428571425,T2781,20.44,L
2459503.509722222,297.0,42.85714285714279,T2471,20.44,L
2459503.511111111,70.65420560747664,8.571428571428456,T1641,20.44,L
2459503.5125,88.52459016393443,55.714285714285666,T2642,20.44,L
2459503.513888889,85.5,42.85714285714279,T2424,20.44,L
2459503.515277778,87.56756756756756,47.14285714285708,T2503,20.44,L
2459503.5166666666,91.91489361702128,64.28571428571425,T2755,20.44,L
2459503.5180555554,57.735849056603776,-12.857142857142748,T1099,20.44,L
2459503.519444444,90.0,51.428571428571374,T2576,20.44,L
2459503.5208333335,91.63636363636364,59.99999999999996,T2702,20.44,L
2459503.5222222223,84.25531914893618,29.999999999999915,T2158,20.44,L
2459503.523611111,312.4528301886793,12.857142857142748,T1819,20.44,L
2459503.525,323.33333333333337,-4.285714285714164,T1392,20.44,L
2459503.5263888887,49.9009900990099,-21.42857142857133,T0891,20.44,L
2459503.527777778,94.42622950819673,55.714285714285666,T2643,20.44,L
2459503.529166667,297.0,68.57142857142854,T2823,20.44,L
2459503.5305555556,320.0,4.285714285714164,T1608,20.44,L
2459503.5319444444,329.7196261682243,-8.571428571428456,T1286,20.44,L
2459503.533333333,326.6666666666667,-4.285714285714164,T1393,20.44,L
2459503.534722222,58.84615384615385,-17.14285714285704,T0995,20.44,L
2459503.5361111113,98.18181818181819,59.99999999999996,T2703,20.44,L
2459503.5375,99.57446808510639,64.28571428571425,T2756,20.44,L
2459503.538888889,100.8,77.14285714285712,T2869,20.44,L
2459503.5402777777,302.40000000000003,77.14285714285712,T2883,20.44,L
2459503.5416666665,319.24528301886795,12.857142857142748,T1821,20.44,L
2459503.543055556,330.0,-4.285714285714164,T1394,20.44,L
2459503.5444444446,100.32786885245902,55.714285714285666,T2644,20.44,L
2459503.5458333334,322.9906542056075,8.571428571428456,T1716,20.44,L
2459503.547222222,314.0425531914894,29.999999999999915,T2218,20.44,L
2459503.548611111,100.58823529411764,51.428571428571374,T2578,20.44,L
2459503.55,76.66666666666667,-4.285714285714164,T1318,20.44,L
2459503.551388889,322.64150943396226,12.857142857142748,T1822,20.44,L
2459503.552777778,74.01869158878505,-8.571428571428456,T1210,20.44,L
2459503.5541666667,104.72727272727273,59.99999999999996,T2704,20.44,L
2459503.5555555555,321.92307692307696,17.14285714285704,T1926,20.44,L
2459503.5569444443,60.5940594059406,-21.42857142857133,T0894,20.44,L
2459503.558333333,82.56880733944955,0.0,T1428,20.44,L
2459503.5597222224,333.57798165137615,0.0,T1504,20.44,L
2459503.561111111,100.0,34.28571428571421,T2255,20.44,L
2459503.5625,105.88235294117646,51.428571428571374,T2579,20.44,L
2459503.563888889,103.5,42.85714285714279,T2428,20.44,L
2459503.5652777776,96.23762376237624,21.42857142857133,T1964,20.44,L
2459503.566666667,317.6470588235294,38.5714285714285,T2395,20.44,L
2459503.5680555557,99.18367346938776,25.714285714285623,T2065,20.44,L
2459503.5694444445,343.1775700934579,-8.571428571428456,T1290,20.44,L
2459503.5708333333,80.74766355140187,-8.571428571428456,T1212,20.44,L
2459503.572222222,111.27272727272728,59.99999999999996,T2705,20.44,L
2459503.573611111,333.0841121495327,8.571428571428456,T1719,20.44,L
2459503.575,103.40425531914894,29.999999999999915,T2163,20.44,L
2459503.576388889,94.2056074766355,8.571428571428456,T1648,20.44,L
2459503.577777778,336.6666666666667,4.285714285714164,T1613,20.44,L
2459503.5791666666,340.1834862385321,0.0,T1506,20.44,L
2459503.5805555554,317.6470588235294,81.42857142857142,T2902,20.44,L
2459503.581944444,100.38461538461539,17.14285714285704,T1862,20.44,L
2459503.5833333335,117.0,68.57142857142854,T2803,20.44,L
2459503.5847222223,81.50943396226415,-12.857142857142748,T1106,20.44,L
2459503.586111111,107.2340425531915,29.999999999999915,T2164,20.44,L
2459503.5875,346.6666666666667,-4.285714285714164,T1399,20.44,L
2459503.5888888887,330.6122448979592,25.714285714285623,T2128,20.44,L
2459503.590277778,87.4766355140187,-8.571428571428456,T1214,20.44,L
2459503.591666667,335.7692307692308,17.14285714285704,T1930,20.44,L
2459503.5930555556,66.12244897959184,-25.714285714285623,T0797,20.44,L
2459503.5944444444,112.0,34.28571428571421,T2258,20.44,L
2459503.595833333,321.7021276595745,64.28571428571425,T2785,20.44,L
2459503.597222222,116.75675675675676,47.14285714285708,T2509,20.44,L
2459503.5986111113,339.62264150943395,12.857142857142748,T1827,20.44,L
2459503.6,110.20408163265306,25.714285714285623,T2068,20.44,L
2459503.601388889,123.75,72.85714285714283,T2841,20.44,L
2459503.6027777777,339.2307692307692,17.14285714285704,T1931,20.44,L
2459503.6041666665,99.08256880733946,0.0,T1433,20.44,L
2459503.605555556,116.0,34.28571428571421,T2259,20.44,L
2459503.6069444446,114.8936170212766,29.999999999999915,T2166,20.44,L
2459503.6083333334,126.0,68.57142857142854,T2804,20.44,L
2459503.609722222,121.62162162162163,47.14285714285708,T2510,20.44,L
2459503.611111111,326.25,72.85714285714283,T2859,20.44,L
2459503.6125,342.6923076923077,17.14285714285704,T1932,20.44,L
2459503.613888889,121.5,42.85714285714279,T2432,20.44,L
2459503.615277778,330.49180327868856,55.714285714285666,T2683,20.44,L
2459503.6166666667,356.6666666666667,-4.285714285714164,T1402,20.44,L
2459503.6180555555,127.05882352941177,81.42857142857142,T2893,20.44,L
2459503.6194444443,117.55102040816327,25.714285714285623,T2070,20.44,L
2459503.620833333,122.82352941176471,38.5714285714285,T2349,20.44,L
2459503.6222222224,340.8510638297873,29.999999999999915,T2225,20.44,L
2459503.623611111,77.14285714285714,-25.714285714285623,T0800,20.44,L
2459503.625,337.5,42.85714285714279,T2480,20.44,L
2459503.626388889,3.364485981308411,-8.571428571428456,T1189,20.44,L
2459503.6277777776,130.9090909090909,59.99999999999996,T2708,20.44,L
2459503.629166667,115.47169811320755,12.857142857142748,T1761,20.44,L
2459503.6305555557,345.3061224489796,25.714285714285623,T2132,20.44,L
2459503.6319444445,336.39344262295083,55.714285714285666,T2684,20.44,L
2459503.6333333333,106.66666666666667,-4.285714285714164,T1327,20.44,L
2459503.634722222,3.3333333333333335,-4.285714285714164,T1296,20.44,L
2459503.636111111,132.35294117647058,51.428571428571374,T2584,20.44,L
2459503.6375,342.0,42.85714285714279,T2481,20.44,L
2459503.638888889,128.0,34.28571428571421,T2262,20.44,L
2459503.640277778,17.307692307692307,-17.14285714285704,T0983,20.44,L
2459503.6416666666,117.75700934579439,8.571428571428456,T1655,20.44,L
2459503.6430555554,337.5,72.85714285714283,T2860,20.44,L
2459503.644444444,24.95049504950495,-21.42857142857133,T0884,20.44,L
2459503.6458333335,348.0,34.28571428571421,T2317,20.44,L
2459503.6472222223,344.11764705882354,51.428571428571374,T2624,20.44,L
2459503.648611111,346.5,42.85714285714279,T2482,20.44,L
2459503.65,136.21621621621622,47.14285714285708,T2513,20.44,L
2459503.6513888887,121.1214953271028,8.571428571428456,T1656,20.44,L
2459503.652777778,352.3404255319149,29.999999999999915,T2228,20.44,L
2459503.654166667,120.0,4.285714285714164,T1548,20.44,L
2459503.6555555556,111.02803738317756,-8.571428571428456,T1221,20.44,L
2459503.6569444444,344.6808510638298,64.28571428571425,T2788,20.44,L
2459503.658333333,144.0,68.57142857142854,T2806,20.44,L
2459503.659722222,108.67924528301887,-12.857142857142748,T1114,20.44,L
2459503.6611111113,0.0,17.14285714285704,T1833,20.44,L
2459503.6625,345.6,77.14285714285712,T2886,20.44,L
2459503.663888889,123.33333333333334,4.285714285714164,T1549,20.44,L
2459503.6652777777,0.0,21.42857142857133,T1937,20.44,L
2459503.6666666665,146.25,72.85714285714283,T2843,20.44,L
2459503.668055556,139.76470588235296,38.5714285714285,T2353,20.44,L
2459503.6694444446,127.85046728971962,8.571428571428456,T1658,20.44,L
2459503.6708333334,0.0,85.71428571428571,T2904,20.44,L
2459503.672222222,348.75,72.85714285714283,T2861,20.44,L
2459503.673611111,6.7924528301886795,12.857142857142748,T1729,20.44,L
2459503.675,148.23529411764704,81.42857142857142,T2894,20.44,L
2459503.676388889,351.0,68.57142857142854,T2829,20.44,L
2459503.677777778,135.0,17.14285714285704,T1872,20.44,L
2459503.6791666667,131.21495327102804,8.571428571428456,T1659,20.44,L
2459503.6805555555,148.23529411764704,51.428571428571374,T2587,20.44,L
2459503.6819444443,352.3404255319149,64.28571428571425,T2789,20.44,L
2459503.683333333,144.0,34.28571428571421,T2266,20.44,L
2459503.6847222224,0.0,42.85714285714279,T2405,20.44,L
2459503.686111111,153.19148936170214,64.28571428571425,T2763,20.44,L
2459503.6875,138.46153846153845,17.14285714285704,T1873,20.44,L
2459503.688888889,4.0,34.28571428571421,T2231,20.44,L
2459503.6902777776,0.0,47.14285714285708,T2485,20.44,L
2459503.691666667,7.346938775510204,25.714285714285623,T2040,20.44,L
2459503.6930555557,133.33333333333334,4.285714285714164,T1552,20.44,L
2459503.6944444445,110.4950495049505,-21.42857142857133,T0908,20.44,L
2459503.6958333333,157.5,72.85714285714283,T2844,20.44,L
2459503.697222222,0.0,55.714285714285666,T2627,20.44,L
2459503.698611111,130.0,-4.285714285714164,T1334,20.44,L
2459503.7,153.0,42.85714285714279,T2439,20.44,L
